country_code,gdp_data_level,gdp_domain,year,gdp
AFG,national,national,1975,622.876048630623
AFG,national,national,1976,640.854780015678
AFG,national,national,1977,592.718176629885
AFG,national,national,1978,620.556212322874
AFG,national,national,1979,593.298135706822
AFG,national,national,1980,590.978299399073
AFG,national,national,1981,663.473184016231
AFG,national,national,1982,736.548027710327
AFG,national,national,1983,781.204876634496
AFG,national,national,1984,775.405285865123
AFG,national,national,1985,756.266636326194
AFG,national,national,1986,779.464999403684
AFG,national,national,1987,702.330442171028
AFG,national,national,1988,638.534943707929
AFG,national,national,1989,579.379117860328
AFG,national,national,1990,558.500591090586
AFG,national,national,1991,511.042794188328
AFG,national,national,1992,489.413168398089
AFG,national,national,1993,335.449921526228
AFG,national,national,1994,248.468711362859
AFG,national,national,1995,367.079527972407
AFG,national,national,1996,348.077092378271
AFG,national,national,1997,330.923558371793
AFG,national,national,1998,316.100171892783
AFG,national,national,1999,300.800337636651
AFG,national,national,2000,291.355633815823
AFG,national,national,2001,283.995518919267
AFG,national,national,2002,324.688904771466
AFG,national,national,2003,344.323251872748
AFG,national,national,2004,340.276029165235
AFG,national,national,2005,358.12875665456
AFG,national,national,2006,366.850542981058
AFG,national,national,2007,401.2793627253
AFG,national,national,2008,416.128617569517
AFG,national,national,2009,473.139694623011
AFG,national,national,2010,530.958904146211
AFG,national,national,2011,529.272176078287
AFG,national,national,2012,559.33986239171
AFG,national,national,2013,578.030353296188
AFG,national,national,2014,576.34926241342
AFG,national,national,2015,567.680682728061
AFG,national,national,2016,564.24649339578
AFG,national,national,2017,563.01265621555
AFG,national,national,2018,555.251072766575
AFG,national,national,2019,556.817492119901
AFG,national,national,2020,534.453404644652
AFG,national,national,2021,434.903041618253
AFG,national,national,2022,384.490193497934
AFG,national,national,2023,379.257407604527
AFG,national,national,2024,378.813509336816
AFG,national,national,2025,378.696904106389
AFG,national,national,2026,378.932798804628
AFG,national,national,2027,NA
AFG,national,national,2028,NA
AFG,national,national,2029,NA
AFG,national,national,2030,NA
AGO,national,national,1960,3696.09137921939
AGO,national,national,1961,4118.07877754789
AGO,national,national,1962,3938.54905106603
AGO,national,national,1963,4071.80822948555
AGO,national,national,1964,4454.92836744169
AGO,national,national,1965,4708.4909708233
AGO,national,national,1966,4897.27480691763
AGO,national,national,1967,5095.31275262442
AGO,national,national,1968,4932.440423445
AGO,national,national,1969,4987.9650811198
AGO,national,national,1970,5215.6161775865
AGO,national,national,1971,5097.16357454692
AGO,national,national,1972,5050.89302648458
AGO,national,national,1973,5278.54412295127
AGO,national,national,1974,5047.19138263959
AGO,national,national,1975,3164.90548746377
AGO,national,national,1976,2815.10014411251
AGO,national,national,1977,2776.23288374015
AGO,national,national,1978,2831.75754141495
AGO,national,national,1979,2826.20507564747
AGO,national,national,1980,2835.45918525994
AGO,national,national,1981,2613.73938612911
AGO,national,national,1982,2519.35158518789
AGO,national,national,1983,2529.40192266936
AGO,national,national,1984,2583.61982616848
AGO,national,national,1985,2577.46509177461
AGO,national,national,1986,2557.95883799319
AGO,national,national,1987,2571.49691872454
AGO,national,national,1988,2637.78185527742
AGO,national,national,1989,2550.29431304775
AGO,national,national,1990,2380.17624300565
AGO,national,national,1991,2324.36937619854
AGO,national,national,1992,2118.16654532324
AGO,national,national,1993,1559.517151584
AGO,national,national,1994,1529.994431256
AGO,national,national,1995,1701.69727652709
AGO,national,national,1996,1867.93503101029
AGO,national,national,1997,1936.91619338589
AGO,national,national,1998,1961.03722525713
AGO,national,national,1999,1938.86184025918
AGO,national,national,2000,1932.98847886814
AGO,national,national,2001,1947.85672988915
AGO,national,national,2002,2139.87259662901
AGO,national,national,2003,2128.19579323903
AGO,national,national,2004,2277.86696532928
AGO,national,national,2005,2526.41057941008
AGO,national,national,2006,2716.25302638209
AGO,national,national,2007,2983.0418728513
AGO,national,national,2008,3193.28772270836
AGO,national,national,2009,3100.60927365473
AGO,national,national,2010,3114.69608592822
AGO,national,national,2011,3099.9422899117
AGO,national,national,2012,3236.57494513146
AGO,national,national,2013,3268.63890723473
AGO,national,national,2014,3300.73510980871
AGO,national,national,2015,3213.90261080059
AGO,national,national,2016,3020.98332805417
AGO,national,national,2017,2911.60084214038
AGO,national,national,2018,2775.74642272991
AGO,national,national,2019,2664.43850995544
AGO,national,national,2020,2433.37637275564
AGO,national,national,2021,2385.44881834294
AGO,national,national,2022,2382.02263952585
AGO,national,national,2023,2332.88691268977
AGO,national,national,2024,2308.37635527851
AGO,national,national,2025,2301.58420577272
AGO,national,national,2026,2293.24313250007
AGO,national,national,2027,2298.57116324034
AGO,national,national,2028,2284.78570656963
AGO,national,national,2029,2273.347888596
AGO,national,national,2030,2264.27481236035
ALB,national,national,1960,1076.12670526566
ALB,national,national,1961,1084.96648364873
ALB,national,national,1962,1120.79084867487
ALB,national,national,1963,1158.94147117024
ALB,national,national,1964,1198.48784814714
ALB,national,national,1965,1242.22148856866
ALB,national,national,1966,1288.74663795325
ALB,national,national,1967,1338.06329630092
ALB,national,national,1968,1385.98420016705
ALB,national,national,1969,1432.97460104549
ALB,national,national,1970,1486.01327134393
ALB,national,national,1971,1545.56546255621
ALB,national,national,1972,1605.58290526234
ALB,national,national,1973,1685.60616220384
ALB,national,national,1974,1692.11968311768
ALB,national,national,1975,1697.70270104383
ALB,national,national,1976,1705.14672494537
ALB,national,national,1977,1712.5907488469
ALB,national,national,1978,1719.56952125459
ALB,national,national,1979,1728.87455113151
ALB,national,national,1980,1740.50583847766
ALB,national,national,1981,1804.01077946774
ALB,national,national,1982,1818.36782013759
ALB,national,national,1983,1799.87861664229
ALB,national,national,1984,1740.3476817517
ALB,national,national,1985,1735.2903123439
ALB,national,national,1986,1798.01507982468
ALB,national,national,1987,1748.57872030222
ALB,national,national,1988,1691.53094901661
ALB,national,national,1989,1808.64607818532
ALB,national,national,1990,1606.29646776458
ALB,national,national,1991,1163.49159838489
ALB,national,national,1992,1086.4387714304
ALB,national,national,1993,1197.58090750054
ALB,national,national,1994,1305.00106057165
ALB,national,national,1995,1488.02088119627
ALB,national,national,1996,1633.55200001885
ALB,national,national,1997,1464.29796254199
ALB,national,national,1998,1603.64765027651
ALB,national,national,1999,1821.87313102694
ALB,national,national,2000,1960.88245974115
ALB,national,national,2001,2143.52683947815
ALB,national,national,2002,2247.49808010881
ALB,national,national,2003,2380.64462078713
ALB,national,national,2004,2522.44937446209
ALB,national,national,2005,2675.50863709675
ALB,national,national,2006,2851.36775919961
ALB,national,national,2007,3044.89661682055
ALB,national,national,2008,3298.47890843532
ALB,national,national,2009,3432.1708719722
ALB,national,national,2010,3577.11432498868
ALB,national,national,2011,3678.04770145146
ALB,national,national,2012,3736.34007957648
ALB,national,national,2013,3780.69919254096
ALB,national,national,2014,3855.76074409659
ALB,national,national,2015,3952.80357364813
ALB,national,national,2016,4090.37272829183
ALB,national,national,2017,4249.8200493985
ALB,national,national,2018,4431.55559506989
ALB,national,national,2019,4542.26866282892
ALB,national,national,2020,4417.04105105395
ALB,national,national,2021,4858.05201500931
ALB,national,national,2022,5154.8274975368
ALB,national,national,2023,5419.63779125273
ALB,national,national,2024,5652.33323770865
ALB,national,national,2025,5851.4466354181
ALB,national,national,2026,6054.1641994671
ALB,national,national,2027,6267.56000487464
ALB,national,national,2028,6550.32801296444
ALB,national,national,2029,6846.92987854236
ALB,national,national,2030,7156.87628946842
AND,national,national,1970,43005.5424060499
AND,national,national,1971,41930.1505181051
AND,national,national,1972,42354.7451311239
AND,national,national,1973,42738.1683147449
AND,national,national,1974,42363.4459763575
AND,national,national,1975,40073.4103672052
AND,national,national,1976,39058.5886579157
AND,national,national,1977,38021.8198324994
AND,national,national,1978,36647.7020446754
AND,national,national,1979,34983.9990925236
AND,national,national,1980,34281.7439457496
AND,national,national,1981,32958.7650422337
AND,national,national,1982,31996.5442021338
AND,national,national,1983,31117.1962253069
AND,national,national,1984,30392.8420658326
AND,national,national,1985,29997.086266705
AND,national,national,1986,29680.1329441921
AND,national,national,1987,30064.9979674317
AND,national,national,1988,30469.3442408022
AND,national,national,1989,31180.4123329842
AND,national,national,1990,31143.1468745802
AND,national,national,1991,29642.305980666
AND,national,national,1992,28161.9424927346
AND,national,national,1993,26518.2336327363
AND,national,national,1994,26587.1383037195
AND,national,national,1995,27619.5060608184
AND,national,national,1996,28871.2160741757
AND,national,national,1997,31140.6896808445
AND,national,national,1998,31800.3640667052
AND,national,national,1999,32938.6437399807
AND,national,national,2000,34113.8173771495
AND,national,national,2001,36790.1037072591
AND,national,national,2002,38084.4843094685
AND,national,national,2003,39620.3201590697
AND,national,national,2004,40054.3211516798
AND,national,national,2005,40528.1748609004
AND,national,national,2006,41322.0529198761
AND,national,national,2007,40789.1589682857
AND,national,national,2008,37775.1261390552
AND,national,national,2009,35604.3840085198
AND,national,national,2010,36277.2644412087
AND,national,national,2011,37637.4868329126
AND,national,national,2012,36206.9784343227
AND,national,national,2013,35684.169433471
AND,national,national,2014,37300.6244183478
AND,national,national,2015,38654.9347203095
AND,national,national,2016,40085.0205971586
AND,national,national,2017,39361.0622634329
AND,national,national,2018,39242.1448960772
AND,national,national,2019,39346.2750344286
AND,national,national,2020,34536.6499209948
AND,national,national,2021,36929.0191515162
AND,national,national,2022,39780.3966116268
AND,national,national,2023,40227.2335282714
AND,national,national,2024,39997.6306438689
AND,national,national,2025,39823.5443002934
AND,national,national,2026,39533.4843263744
AND,national,national,2027,39206.9081985123
AND,national,national,2028,38883.0306372911
AND,national,national,2029,38561.8283224071
AND,national,national,2030,38243.2790847111
ARE,national,national,1960,44868.452037249
ARE,national,national,1961,46362.8959764057
ARE,national,national,1962,48502.2972495057
ARE,national,national,1963,50051.9515440972
ARE,national,national,1964,51354.4140200372
ARE,national,national,1965,52330.6334865896
ARE,national,national,1966,52968.0621357009
ARE,national,national,1967,53222.7826391844
ARE,national,national,1968,52750.9850563776
ARE,national,national,1969,50993.0371481001
ARE,national,national,1970,49105.8468168729
ARE,national,national,1971,57374.9923763739
ARE,national,national,1972,69436.7647863475
ARE,national,national,1973,108198.817535085
ARE,national,national,1974,110539.679012708
ARE,national,national,1975,105792.829744614
ARE,national,national,1976,108662.746590635
ARE,national,national,1977,114430.052844322
ARE,national,national,1978,98826.1017287519
ARE,national,national,1979,106042.174170324
ARE,national,national,1980,117949.376545514
ARE,national,national,1981,113999.509456128
ARE,national,national,1982,100275.259935977
ARE,national,national,1983,90186.176976892
ARE,national,national,1984,88731.2195062013
ARE,national,national,1985,81077.2569980622
ARE,national,national,1986,64745.4865592002
ARE,national,national,1987,62391.5519219188
ARE,national,national,1988,56872.3569937591
ARE,national,national,1989,60031.8690984066
ARE,national,national,1990,66979.1559111514
ARE,national,national,1991,63905.6264663297
ARE,national,national,1992,62667.1354440337
ARE,national,national,1993,60391.4655804681
ARE,national,national,1994,61614.341587467
ARE,national,national,1995,62860.2773213642
ARE,national,national,1996,62334.4066549265
ARE,national,national,1997,62177.4283781097
ARE,national,national,1998,57785.0311374876
ARE,national,national,1999,55354.9439576767
ARE,national,national,2000,57365.398325282
ARE,national,national,2001,54574.8141644088
ARE,national,national,2002,52607.6615070877
ARE,national,national,2003,54020.4735636716
ARE,national,national,2004,56027.6100352432
ARE,national,national,2005,55777.9018280487
ARE,national,national,2006,57053.7895562267
ARE,national,national,2007,52428.0680658389
ARE,national,national,2008,48281.3477929691
ARE,national,national,2009,42991.5535126927
ARE,national,national,2010,42645.6359569427
ARE,national,national,2011,43800.1592968488
ARE,national,national,2012,42868.0975031847
ARE,national,national,2013,43269.8404646118
ARE,national,national,2014,43023.1904165525
ARE,national,national,2015,43534.9972681733
ARE,national,national,2016,43745.2881662331
ARE,national,national,2017,42690.2147775401
ARE,national,national,2018,42679.751908331
ARE,national,national,2019,42700.1297920702
ARE,national,national,2020,40776.6308681689
ARE,national,national,2021,41778.5838745072
ARE,national,national,2022,42687.7207175669
ARE,national,national,2023,42507.787339453
ARE,national,national,2024,42926.1219501428
ARE,national,national,2025,43858.865242264
ARE,national,national,2026,45213.7565528841
ARE,national,national,2027,46744.7380714673
ARE,national,national,2028,48446.826312255
ARE,national,national,2029,50172.1718096953
ARE,national,national,2030,51791.6004728863
ARG,national,national,1960,7397.10965495682
ARG,national,national,1961,7670.59545571641
ARG,national,national,1962,7480.27172420174
ARG,national,national,1963,6967.75019555221
ARG,national,national,1964,7551.02490778789
ARG,national,national,1965,8219.55155637229
ARG,national,national,1966,8041.22487411475
ARG,national,national,1967,8172.27456469042
ARG,national,national,1968,8436.30856351031
ARG,national,national,1969,9111.9459748551
ARG,national,national,1970,9244.12251785153
ARG,national,national,1971,9614.61061692134
ARG,national,national,1972,9617.68814943737
ARG,national,national,1973,9729.53258885903
ARG,national,national,1974,10100.4469136163
ARG,national,national,1975,9936.49583447894
ARG,national,national,1976,9584.74851751038
ARG,national,national,1977,10088.3374871635
ARG,national,national,1978,9480.94009490414
ARG,national,national,1979,10284.6064087552
ARG,national,national,1980,10275.7987023886
ARG,national,national,1981,9587.67379423426
ARG,national,national,1982,9365.68465387847
ARG,national,national,1983,9617.7000569575
ARG,national,national,1984,9614.44726215357
ARG,national,national,1985,8973.31874865813
ARG,national,national,1986,9378.46866394349
ARG,national,national,1987,9484.45876638052
ARG,national,national,1988,9236.80771302535
ARG,national,national,1989,8445.4100923428
ARG,national,national,1990,8115.09386370753
ARG,national,national,1991,8729.82318518892
ARG,national,national,1992,9293.18692251748
ARG,national,national,1993,9920.67358582437
ARG,national,national,1994,10359.8927204871
ARG,national,national,1995,9934.10776139515
ARG,national,national,1996,10352.1400002191
ARG,national,national,1997,11056.6881331002
ARG,national,national,1998,11348.2022124673
ARG,national,national,1999,10838.3199346387
ARG,national,national,2000,10631.6503639029
ARG,national,national,2001,10051.9448463043
ARG,national,national,2002,8861.56199282278
ARG,national,national,2003,9545.53194119994
ARG,national,national,2004,10302.4465316428
ARG,national,national,2005,11099.7509190602
ARG,national,national,2006,11870.2791559298
ARG,national,national,2007,12811.9021206578
ARG,national,national,2008,13197.3570267029
ARG,national,national,2009,12285.3784651865
ARG,national,national,2010,13387.1553748458
ARG,national,national,2011,14040.6189124444
ARG,national,national,2012,13754.4254235596
ARG,national,national,2013,13946.0950832252
ARG,national,national,2014,13456.1319159151
ARG,national,national,2015,13679.6264980954
ARG,national,national,2016,13265.8860639123
ARG,national,national,2017,13520.1129846159
ARG,national,national,2018,13058.3285449954
ARG,national,national,2019,12706.3978108968
ARG,national,national,2020,11393.0505957877
ARG,national,national,2021,12549.2811699342
ARG,national,national,2022,13182.7933950725
ARG,national,national,2023,12933.2497342121
ARG,national,national,2024,12359.4475630179
ARG,national,national,2025,12997.8465855479
ARG,national,national,2026,13539.9743796833
ARG,national,national,2027,14036.3417841578
ARG,national,national,2028,14347.6428321693
ARG,national,national,2029,14650.0601234677
ARG,national,national,2030,14936.2345737202
ARM,national,national,1973,1667.31628442255
ARM,national,national,1980,1579.75072390066
ARM,national,national,1981,1623.4484890543
ARM,national,national,1982,1667.82637506636
ARM,national,national,1983,1677.34806708428
ARM,national,national,1984,1731.07761489965
ARM,national,national,1985,1782.76680013975
ARM,national,national,1986,1767.29405061064
ARM,national,national,1987,1664.42577077425
ARM,national,national,1988,1581.45102604672
ARM,national,national,1989,1789.56800872398
ARM,national,national,1990,1644.02214502158
ARM,national,national,1991,1426.82791357144
ARM,national,national,1992,840.205259177402
ARM,national,national,1993,792.567859246381
ARM,national,national,1994,857.394474812969
ARM,national,national,1995,932.357829471807
ARM,national,national,1996,995.728275319872
ARM,national,national,1997,1039.0798243009
ARM,national,national,1998,1128.09888845227
ARM,national,national,1999,1180.45341995952
ARM,national,national,2000,1229.21510436102
ARM,national,national,2001,1351.12072694555
ARM,national,national,2002,1535.20452885187
ARM,national,national,2003,1759.64684829386
ARM,national,national,2004,1955.22262459229
ARM,national,national,2005,2240.09273209788
ARM,national,national,2006,2551.43546358452
ARM,national,national,2007,2919.3734936373
ARM,national,national,2008,3141.33193500774
ARM,national,national,2009,2716.97436280471
ARM,national,national,2010,2796.08143428043
ARM,national,national,2011,2943.83687119315
ARM,national,national,2012,3159.75860786889
ARM,national,national,2013,3266.29882999873
ARM,national,national,2014,3393.09252326884
ARM,national,national,2015,3512.39350276709
ARM,national,national,2016,3533.88503607007
ARM,national,national,2017,3815.3747426037
ARM,national,national,2018,4027.83393010979
ARM,national,national,2019,4343.45839583019
ARM,national,national,2020,4032.09043454955
ARM,national,national,2021,4264.79961505187
ARM,national,national,2022,4791.00481712183
ARM,national,national,2023,5151.01273118105
ARM,national,national,2024,5461.68509482916
ARM,national,national,2025,5678.68611263795
ARM,national,national,2026,5917.98814307604
ARM,national,national,2027,6183.02021769177
ARM,national,national,2028,6460.73926409582
ARM,national,national,2029,6750.93245194209
ARM,national,national,2030,7054.1600748321
ASM,national,national,2002,13054.6364326897
ASM,national,national,2003,13201.7347516166
ASM,national,national,2004,13291.5356626851
ASM,national,national,2005,13284.2791128875
ASM,national,national,2006,12794.7565021718
ASM,national,national,2007,13092.3111393408
ASM,national,national,2008,12809.4633079683
ASM,national,national,2009,12342.0575384016
ASM,national,national,2010,12446.3086265015
ASM,national,national,2011,12521.8095058644
ASM,national,national,2012,12068.2667374983
ASM,national,national,2013,11871.7937192729
ASM,national,national,2014,12203.0894714284
ASM,national,national,2015,12727.4102651386
ASM,national,national,2016,12665.2829921268
ASM,national,national,2017,11930.7771236826
ASM,national,national,2018,12412.6024074562
ASM,national,national,2019,12524.0160252283
ASM,national,national,2020,13194.274740128
ASM,national,national,2021,13233.5784817341
ASM,national,national,2022,13709.0974895473
ATG,national,national,1977,6061.4435657129
ATG,national,national,1978,6309.7558667416
ATG,national,national,1979,6794.56160156779
ATG,national,national,1980,7321.8405159329
ATG,national,national,1981,7583.31567928365
ATG,national,national,1982,7562.89206381061
ATG,national,national,1983,7950.26393459359
ATG,national,national,1984,8765.44031635115
ATG,national,national,1985,9477.96190681987
ATG,national,national,1986,10619.1655866426
ATG,national,national,1987,11381.2307700931
ATG,national,national,1988,12035.3929909794
ATG,national,national,1989,12727.1309126512
ATG,national,national,1990,13164.2272092671
ATG,national,national,1991,13382.6739017785
ATG,national,national,1992,13323.9442876969
ATG,national,national,1993,13774.4689520092
ATG,national,national,1994,14417.9361441651
ATG,national,national,1995,13517.2120795095
ATG,national,national,1996,14115.4382832454
ATG,national,national,1997,14585.7889477865
ATG,national,national,1998,14989.1843884929
ATG,national,national,1999,15280.3215843951
ATG,national,national,2000,15958.3132753462
ATG,national,national,2001,15000.8336257587
ATG,national,national,2002,14965.4696892062
ATG,national,national,2003,15701.2446362213
ATG,national,national,2004,16430.5408564489
ATG,national,national,2005,17298.2265678329
ATG,national,national,2006,19256.3006281792
ATG,national,national,2007,20766.6864243165
ATG,national,national,2008,20461.2564795372
ATG,national,national,2009,17743.6223972972
ATG,national,national,2010,16132.6118723322
ATG,national,national,2011,15631.2134928755
ATG,national,national,2012,15986.5855542187
ATG,national,national,2013,15745.4753067356
ATG,national,national,2014,15966.5831000524
ATG,national,national,2015,16080.6580495873
ATG,national,national,2016,16635.7318893628
ATG,national,national,2017,16951.5063540798
ATG,national,national,2018,18038.8532949834
ATG,national,national,2019,18508.9783729509
ATG,national,national,2020,14935.6150238496
ATG,national,national,2021,16071.0843222933
ATG,national,national,2022,17507.3892241095
ATG,national,national,2023,18090.7735177058
ATG,national,national,2024,18900.1792317711
ATG,national,national,2025,19242.2998055253
ATG,national,national,2026,19595.1749899011
ATG,national,national,2027,19961.8392380762
ATG,national,national,2028,20195.5661456973
ATG,national,national,2029,20433.2162383873
ATG,national,national,2030,20674.8598214204
AUS,national,national,1960,19951.4292342588
AUS,national,national,1961,19882.7510390563
AUS,national,national,1962,20182.9415676683
AUS,national,national,1963,21102.7091413614
AUS,national,national,1964,22031.371603904
AUS,national,national,1965,22462.8842955541
AUS,national,national,1966,23029.0728621941
AUS,national,national,1967,23971.628185173
AUS,national,national,1968,24943.5823910054
AUS,national,national,1969,26180.649814205
AUS,national,national,1970,26902.7143107662
AUS,national,national,1971,27247.8330137787
AUS,national,national,1972,27666.2230065181
AUS,national,national,1973,28021.7347079705
AUS,national,national,1974,28244.5446949219
AUS,national,national,1975,28479.1800564119
AUS,national,national,1976,29049.64855517
AUS,national,national,1977,29358.8744169776
AUS,national,national,1978,29748.5679019742
AUS,national,national,1979,30448.0837408071
AUS,national,national,1980,30984.7991838437
AUS,national,national,1981,31493.932543499
AUS,national,national,1982,31172.2065772467
AUS,national,national,1983,31120.3788387051
AUS,national,national,1984,32246.9027564275
AUS,national,national,1985,33267.7933950123
AUS,national,national,1986,33844.4529821724
AUS,national,national,1987,34702.0953721436
AUS,national,national,1988,35766.3015554043
AUS,national,national,1989,36514.6461030474
AUS,national,national,1990,36582.9492399759
AUS,national,national,1991,36154.6193100648
AUS,national,national,1992,36592.4984817596
AUS,national,national,1993,37709.8295335349
AUS,national,national,1994,38787.4724519497
AUS,national,national,1995,39823.9521423539
AUS,national,national,1996,40900.8021349915
AUS,national,national,1997,42216.079943133
AUS,national,national,1998,43802.3017405728
AUS,national,national,1999,45248.229011327
AUS,national,national,2000,46025.4152231667
AUS,national,national,2001,46838.7962791339
AUS,national,national,2002,47940.2026347242
AUS,national,national,2003,49148.0728250315
AUS,national,national,2004,50377.6081875033
AUS,national,national,2005,51203.583134726
AUS,national,national,2006,52042.8648584038
AUS,national,national,2007,52933.9311679046
AUS,national,national,2008,53286.554489966
AUS,national,national,2009,53407.9101346035
AUS,national,national,2010,53845.0848726559
AUS,national,national,2011,54684.4655845361
AUS,national,national,2012,55492.7956661541
AUS,national,national,2013,56027.9353549498
AUS,national,national,2014,56533.4399204935
AUS,national,national,2015,57070.0463807766
AUS,national,national,2016,57575.8572245313
AUS,national,national,2017,58140.7151959403
AUS,national,national,2018,58727.7579079768
AUS,national,national,2019,58528.766084934
AUS,national,national,2020,58704.6508154115
AUS,national,national,2021,60143.1554109687
AUS,national,national,2022,61296.8633041353
AUS,national,national,2023,60988.3336704063
AUS,national,national,2024,60946.8242230768
AUS,national,national,2025,61510.6043184704
AUS,national,national,2026,62315.563149437
AUS,national,national,2027,62990.7465431294
AUS,national,national,2028,63692.1555608508
AUS,national,national,2029,64379.965747525
AUS,national,national,2030,65062.0253885645
AUT,national,national,1960,11894.7440845275
AUT,national,national,1961,12484.808698261
AUT,national,national,1962,12737.1853190514
AUT,national,national,1963,13179.3523970527
AUT,national,national,1964,13893.5857879381
AUT,national,national,1965,14283.9973249596
AUT,national,national,1966,14984.5529746625
AUT,national,national,1967,15320.3582690899
AUT,national,national,1968,15922.6386016982
AUT,national,national,1969,16863.5862812465
AUT,national,national,1970,18001.7830030928
AUT,national,national,1971,18838.3155442359
AUT,national,national,1972,19891.8260269583
AUT,national,national,1973,20749.3440323726
AUT,national,national,1974,21530.6341614326
AUT,national,national,1975,21509.3123873093
AUT,national,national,1976,22533.8803939277
AUT,national,national,1977,23669.5086470357
AUT,national,national,1978,23638.778362566
AUT,national,national,1979,24947.5270987894
AUT,national,national,1980,25379.4629438114
AUT,national,national,1981,25278.2953301423
AUT,national,national,1982,25768.2192783576
AUT,national,national,1983,26577.2454979127
AUT,national,national,1984,26592.5469892204
AUT,national,national,1985,27244.2147682295
AUT,national,national,1986,27853.5049571295
AUT,national,national,1987,28213.6633511624
AUT,national,national,1988,29102.3223039964
AUT,national,national,1989,30097.6513408526
AUT,national,national,1990,31167.1858089051
AUT,national,national,1991,31919.5572961167
AUT,national,national,1992,32231.1217246909
AUT,national,national,1993,32134.8299098991
AUT,national,national,1994,32780.342031078
AUT,national,national,1995,33603.4277668346
AUT,national,national,1996,34301.6562559914
AUT,national,national,1997,34998.0320577293
AUT,national,national,1998,36180.7490843101
AUT,national,national,1999,37468.8699525693
AUT,national,national,2000,38571.0858515901
AUT,national,national,2001,38929.753817402
AUT,national,national,2002,39313.7226059057
AUT,national,national,2003,39569.2886405101
AUT,national,national,2004,40333.330706218
AUT,national,national,2005,40989.013215254
AUT,national,national,2006,42120.1557756904
AUT,national,national,2007,43568.8302726368
AUT,national,national,2008,44063.8642404045
AUT,national,national,2009,42372.4758387703
AUT,national,national,2010,43035.407467795
AUT,national,national,2011,44146.1957578601
AUT,national,national,2012,44221.4600041556
AUT,national,national,2013,43851.3675464788
AUT,national,national,2014,43838.8346845363
AUT,national,national,2015,43915.228020857
AUT,national,national,2016,44362.6702918145
AUT,national,national,2017,45056.6386908289
AUT,national,national,2018,45951.5818951582
AUT,national,national,2019,46550.5623430785
AUT,national,national,2020,43428.6983141255
AUT,national,national,2021,45313.3990043754
AUT,national,national,2022,47250.969589759
AUT,national,national,2023,46338.9571249412
AUT,national,national,2024,45925.6718716739
AUT,national,national,2025,46344.474075957
AUT,national,national,2026,46992.0867978357
AUT,national,national,2027,47830.0272743893
AUT,national,national,2028,48259.759655594
AUT,national,national,2029,48641.4605195523
AUT,national,national,2030,48927.2246056337
AZE,national,national,1973,2696.46981992523
AZE,national,national,1980,2733.47570172104
AZE,national,national,1981,2857.46448093379
AZE,national,national,1982,2987.55732312316
AZE,national,national,1983,3055.84652767418
AZE,national,national,1984,3189.37290528791
AZE,national,national,1985,3264.91068462368
AZE,national,national,1986,3304.96859790779
AZE,national,national,1987,3431.62790467282
AZE,national,national,1988,3558.66871537388
AZE,national,national,1989,3212.6446453863
AZE,national,national,1990,2820.84010307402
AZE,national,national,1991,2764.07399346223
AZE,national,national,1992,2107.29678414183
AZE,national,national,1993,1596.13266566318
AZE,national,national,1994,1264.5271891937
AZE,national,national,1995,1102.49789007407
AZE,national,national,1996,1105.58724229428
AZE,national,national,1997,1158.4816576176
AZE,national,national,1998,1262.29188712613
AZE,national,national,1999,1343.85593869878
AZE,national,national,2000,1480.80869072436
AZE,national,national,2001,1614.84885813475
AZE,national,national,2002,1754.13524132991
AZE,national,national,2003,1918.61103696953
AZE,national,national,2004,2077.88527047339
AZE,national,national,2005,2631.85145279408
AZE,national,national,2006,3501.16482500603
AZE,national,national,2007,4327.11360468848
AZE,national,national,2008,4693.07707968116
AZE,national,national,2009,5023.9672905028
AZE,national,national,2010,5215.20415429496
AZE,national,national,2011,5152.83850244744
AZE,national,national,2012,5194.92091665083
AZE,national,national,2013,5426.09594155961
AZE,national,national,2014,5506.18169600319
AZE,national,national,2015,5500.50364628486
AZE,national,national,2016,5270.738165712
AZE,national,national,2017,5229.7098898586
AZE,national,national,2018,5262.36870473368
AZE,national,national,2019,5348.45318851823
AZE,national,national,2020,5083.56025445721
AZE,national,national,2021,5345.43986445831
AZE,national,national,2022,5595.25578671563
AZE,national,national,2023,5651.34563872949
AZE,national,national,2024,5761.53774505061
AZE,national,national,2025,5875.98456784142
AZE,national,national,2026,5983.06080131401
AZE,national,national,2027,6087.70898014317
AZE,national,national,2028,6158.70224728984
AZE,national,national,2029,6234.83045230607
AZE,national,national,2030,6313.76367392998
BDI,national,national,1960,288.878981794325
BDI,national,national,1961,242.941546520881
BDI,national,national,1962,258.32430129828
BDI,national,national,1963,263.40036642487
BDI,national,national,1964,272.062735830387
BDI,national,national,1965,275.137917931711
BDI,national,national,1966,280.9791596902
BDI,national,national,1967,311.798763802316
BDI,national,national,1968,303.540804264871
BDI,national,national,1969,292.685745718482
BDI,national,national,1970,347.474495973999
BDI,national,national,1971,348.446416961289
BDI,national,national,1972,326.146546923774
BDI,national,national,1973,349.110750686492
BDI,national,national,1974,338.001655805809
BDI,national,national,1975,332.021353354811
BDI,national,national,1976,350.45300889241
BDI,national,national,1977,380.747850621793
BDI,national,national,1978,366.426911477842
BDI,national,national,1979,363.382611221262
BDI,national,national,1980,351.900419860718
BDI,national,national,1981,378.943663862466
BDI,national,national,1982,365.710192122894
BDI,national,national,1983,369.268854137523
